source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,event_year,event_month,event_day,event_month_sin,event_month_cos,coordinate_valid,state_normalized,is_ner,state_assignment_method
E-PAO,http://e-pao.net/GP.asp?src=22..020815.aug15,7373,2015-08-01 00:00:00,,between Maku village and Kamjong sub division,"Meanwhile, Kamjong- Ukhrul BRTF road connecting 30 villages under Kamjong block has remained cut off for the past three days following heavy landslides at various locations in between Maku village and Kamjong sub division spanning a stretch of abour 9 kilometres.",between Maku village and Kamjong sub division,10km,landslide,continuous_rain,medium,above_road,,,,,,glc,7373,India,IN,Manipur,8797,Yairipok,50.42405,11/21/2015 1:43,11/20/2017 15:17,2/15/2018 15:51,94.4759,24.9111,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
Telegraph India,http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp,1935,2010-06-03 00:00:00,,"atharamura hills, Highway 44, Tripura","Heavy rainfall across Tripura with the onset of monsoon has created serious transportation problems, intensified by landslides along National Highway 44, and disruption of power supply.  The monsoon hit the state on Wednesday, nearly a week early, and till today 69mm rainfall has been recorded by the Met office. The road connectivity has also been adversely affected by frequent landslides caused by rain along NH44 and other important link roads within the state. Yesterday, massive landslides in the Atharomura hill range on the national highway held up traffic for more than six hours.","atharamura hills, Highway 44, Tripura",5km,landslide,downpour,medium,unknown,0,,,,,glc,1935,India,IN,Tripura,6373,Āmbāsa,10.47164,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7599,23.8986,2010,6,3,0.5000,-0.8660,True,Tripura,True,administrative
ASSAM Talks,http://www.assamtalks.com/2-killed-in-jorabat-landslide.html,7276,2015-07-25 09:00:00,,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*","According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. This incident occurred at Tamulkuchi village of Jorabat.  Bodo’s wife Bharati Bodo and his daughter were died and other more houses got damaged",,5km,landslide,continuous_rain,medium,natural_slope,2,0,,,,glc,7276,India,IN,Assam,2000,Dispur,7.81437,7/27/2015 14:01,11/20/2017 15:17,2/15/2018 15:51,91.8717,26.1062,2015,7,25,0.0000,-1.0000,True,Assam,True,administrative
TIMES OF INDIA,http://timesofindia.indiatimes.com/city/guwahati/Landslide-deluge-kill-7-in-Meghalayas-Garo-Hills/articleshow/43174646.cms,6293,2014-10-20 00:00:00,,South West Garo Hills,Deputy commissioner of South West Garo Hills district Ram Singh said six people were killed by a landslide and one was swept away by floodwaters.,South West Garo Hills,50km,landslide,rain,medium,unknown,6,0,,,,glc,6293,India,IN,Meghalaya,63645,Tura,11.43798,10/21/2014 20:00,11/20/2017 15:17,2/15/2018 15:51,90.0896,25.5006,2014,10,20,-1.0000,-0.0000,True,Meghalaya,True,administrative
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road,4858,2013-05-11 09:00:00,,"Nursery, North Guwahati, Guwahati, Assam,","Landslides occurred in the Nursery area and Maligaon in Nilachal Hills, Sarania Hills and Boragaon on Saturday, alarming hill residents, whose number has crossed two lakh in Guwahati, said sources. Junu Chakraborty (50) was injured in the Nursery area after a wall of her house collapsed on Saturday morning. However, she is out of danger. There are no reports of injury from other parts of the city. A family miraculously escaped unhurt when earth fell on their house in the Sarania Hills.","Nursery, North Guwahati, Guwahati, Assam,",50km,landslide,rain,medium,unknown,,,,,,glc,4858,India,IN,Assam,17516,North Guwāhāti,3.52578,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7138,26.1662,2013,5,11,0.8660,-0.5000,True,Assam,True,administrative
Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,6284,2014-09-22 00:00:00,,Batahghuli,"Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was injured in another landslide incident at Batahghuli.",Batahghuli,5km,landslide,rain,small,unknown,0,1,,,,glc,6284,India,IN,Assam,2000,Dispur,3.3724,10/21/2014 15:22,11/20/2017 15:17,2/15/2018 15:51,91.8342,26.1324,2014,9,22,-0.8660,-0.5000,True,Assam,True,administrative
Telegraph India,http://www.telegraphindia.com/1120608/jsp/siliguri/story_15584321.jsp#.UN_I7eSx_K0com,4394,2012-06-07 04:30:00,,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)","Seven persons, three of them children, were killed when landslides struck a village in East Sikkim after a spate of rain lashed the area last night. Four members of a family were also among those wiped out in the early morning strikes.","Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",25km,landslide,rain,large,unknown,7,,,,,glc,4394,India,IN,Sikkim,4026,Rangpo,11.12431,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.6458,27.1748,2012,6,7,0.5000,-0.8660,True,Sikkim,True,administrative
Nagaland Post,http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMDI0Mw%3D%3D,9251,2016-07-28 23:00:00,,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India","Owing to heavy downpour in Kiphire, a retaining wall and water tank collapsed and destroyed the classrooms of Government Middle School (GMS) Kiphire station “B” on the night of July 28. According to the head teacher GMS Kiphire station “B” Lisecho Sangtam, class 6 and 7 classrooms have been completely damaged for which classes could not be held.  Sangtam has also informed that until the building was renovated classes would not resume. He also appealed the school education department to urgently look into the matter as students cannot attend schools if necessary action was not taken. Meanwhile, district administration and School education department Kiphire visited the school.","Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",1km,landslide,downpour,medium,retaining_wall,0,0,,http://www.nagalandpost.com/cms/newsimages/EJPFZHFCZPOBDIMBOOTY_resize.jpg,,glc,9251,India,IN,Nagaland,29499,Zunheboto,28.86795,08-01-2016 14:44,11/20/2017 15:17,2/15/2018 15:51,94.7844,25.8702,2016,7,28,0.0000,-1.0000,True,Nagaland,True,administrative
Web India 123,http://news.webindia123.com/news/Articles/India/20150819/2663754.html,7699,2015-08-19 00:00:00,,Zunheboto district,"Sources said in Zunheboto district the rainfall had caused several landslides damaging scores of houses, roads, bridges, cultivation areas and paddy/terrace fields.",Zunheboto district,50km,landslide,continuous_rain,medium,unknown,0,0,,,,glc,7699,India,IN,Nagaland,29499,Zunheboto,2.73624,05-10-2016 19:57,11/20/2017 15:17,2/15/2018 15:51,94.5224,26.0214,2015,8,19,-0.5000,-0.8660,True,Nagaland,True,administrative
E-PAO,http://e-pao.net/GP.asp?src=26..120815.aug15,7664,2015-08-11 00:00:00,,Nungba,"In a press statement, ZB-AMN General Secretary Dr Gairiangmei Maringmei said due to recent incessant rain, several areas of the Zeliangrong region have experienced landslides.",Nungba,10km,landslide,continuous_rain,medium,unknown,0,0,,,,glc,7664,India,IN,Manipur,0,Bishnupur,36.47706,4/28/2016 20:48,11/20/2017 15:17,2/15/2018 15:51,93.4251,24.7459,2015,8,11,-0.5000,-0.8660,True,Manipur,True,administrative
International Business Times,http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439,7589,2015-08-19 00:00:00,,National Highway 44,"The landslide disrupted traffic on National Highway 44, which connects Assam, Mizoram and Tripura.",National Highway 44,25km,landslide,rain,medium,above_road,0,0,,,,glc,7589,India,IN,Meghalaya,55290,Karīmganj,43.02536,3/24/2016 0:48,11/20/2017 15:17,2/15/2018 15:51,92.3825,25.2568,2015,8,19,-0.5000,-0.8660,True,Meghalaya,True,administrative
The Times of India,http://timesofindia.indiatimes.com/city/guwahati/Landslide-cuts-off-Anjaw-district-food-prices-rise/articleshow/48715682.cms,7887,2015-08-16 00:00:00,,Hawai,"The state's Anjaw district remains cut off from the rest of the state after a heavy landslide at Tiding Point, 88 km away from the district headquarters, blocked the road on August 16.",Hawai,50km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7887,India,IN,Arunachal Pradesh,0,Hawai,12.26381,6/28/2016 20:17,11/20/2017 15:17,2/15/2018 15:51,96.9262,27.8835,2015,8,16,-0.5000,-0.8660,True,Arunachal Pradesh,True,administrative
Business Standard,http://www.business-standard.com/article/pti-stories/landslides-in-arunachal-district-no-loss-of-life-116050200846_1.html,9404,2016-05-01 00:00:00,,"Hayuliang, Anjaw district,Arunachal Pradesh, India",Landslide triggered by heavy rains have cut off road communication to Hayuliang in remote Anjaw district of Arunachal Pradesh but there was no report of any loss of life.   Heavy rains have lashed Anjaw for the past 26 days and official sources said Hayuliang has remained cut off since yesterday.,"Hayuliang, Anjaw district,Arunachal Pradesh, India",1km,landslide,downpour,medium,above_road,0,0,,,,glc,9404,India,IN,Arunachal Pradesh,1834,Hayuliang,1.5198,08-03-2016 20:34,11/20/2017 15:17,2/15/2018 15:51,96.5316,28.0822,2016,5,1,0.8660,-0.5000,True,Arunachal Pradesh,True,administrative
Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,6287,2014-09-22 00:00:00,,Dhirenpara,"On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",Dhirenpara,5km,landslide,rain,small,unknown,0,0,,,,glc,6287,India,IN,Assam,899094,Guwahati,7.29559,10/21/2014 15:33,11/20/2017 15:17,2/15/2018 15:51,91.7056,26.1295,2014,9,22,-0.8660,-0.5000,True,Assam,True,administrative
thehimalayanbeacon.com,http://thehimalayanbeacon.com/magazine/2010/08/21/sikkim-landslides-heavy-toll-2-gpus-completely-cut/,2296,2010-08-20 00:00:00,,"many locations around Namchi, Sikkim","Posted by Barun Roy on August 21st, 2010  Namchi: The heavy down pour last two days resulted in much damages at two Gram Panchayat units Lingee-Sokpay and Payoung-Kaw under Yangyany Block Administrative Centre. Kubernath Timshina, Panchayat President of Payoung-Kaw GPU, informs that in the wake of a huge landslide the family members and live stock of Ambika Prashad Adhakari of Millde Payoung have been shifted to other safe place since his house was heavily damaged by the slide.  The houses of Hemlal Adhakari and Rabilal Adhakari of Middle Payoung are also on the verge of collapse due to a heavy mud slip from the new cutting of PWD road. At Lingee village, following heavy rainfall the kitchen of Bhakti Maya Dabhari was completely buried by landslide and her house was also partly damaged. In Dara Karhaha ward of Payoung-Kaw Gram Panchayat Unit, the house of Tek Bdr. Rai was heavily damaged by the new cutting of PMGSY road and if the rain continues for one more day he has to be shifted to","many locations around Namchi, Sikkim",10km,complex,downpour,medium,unknown,0,,,,,glc,2296,India,IN,Sikkim,1147,Namchi,0.47225,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.3652,27.167,2010,8,20,-0.5000,-0.8660,True,Sikkim,True,administrative
beacononline.wordpress,http://beacononline.wordpress.com/2009/08/28/sikkim-landslides-at-17th-mile-%E2%80%93-the-bane-of-tourism/,1125,2009-08-26 00:00:00,,"17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim","A major landslide at 17th Mile towards Tsomgo Lake has become a major factor of disappointment for the tourists visiting Sikkim. Almost all the tourists visiting Sikkim have expressed dissatisfaction for losing their chance to visit the famous high altitude lake. The State Police Department, Check Post has stopped issuing permits to tourists visiting Tsomgo Lake, Baba Mandir and Nathu-La border following massive landslides, which occurred near Kyongsala on July 26.","17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim",25km,landslide,rain,medium,unknown,,,,,,glc,1125,India,IN,Sikkim,30700,Gangtok,16.04466,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.7648,27.3746,2009,8,26,-0.5000,-0.8660,True,Sikkim,True,administrative
Indian Express,http://indianexpress.com/article/india/india-news-india/separate-landslides-kill-two-in-assam-2913748/,8995,2016-07-14 00:00:00,,"Noonmati Nijarapar area of the city, Guwahati, Assam, India","Trigger is most likely monsoon since this incident occurred during monsoon season.Two persons, including a girl, were killed in landslides in Assam on Thursday. In Noonmati Nijarapar area of the city, a class IV girl student was buried in another landslide which came crashing on her house.","Noonmati Nijarapar area of the city, Guwahati, Assam, India",5km,landslide,monsoon,small,unknown,1,0,,,,glc,8995,India,IN,Assam,899094,Guwahati,6.2948,7/18/2016 13:24,11/20/2017 15:17,2/15/2018 15:51,91.8074,26.1963,2016,7,14,0.0000,-1.0000,True,Assam,True,administrative
morungexpress,http://www.morungexpress.com/local/56264.html,2567,2010-10-08 00:00:00,,"Phek, Manipur","Also in Phek, due to incessant rains over the last few weeks apart from the paddy fields, landslides/mudslides occurred at different places of the district head quarter town leading to the damage of houses and properties of the denizens. Several parts of the town face dangerous apprehensions if the rains continue in the same manner. The natural calamity scheme which prove futile to the genuine applicants for the last few years reminds the public leaders of the aggrieved farmers.","Phek, Manipur",5km,complex,downpour,medium,unknown,0,,,,,glc,2567,India,IN,Manipur,15118,Phek,3.00511,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,94.4703,25.6633,2010,10,8,-1.0000,-0.0000,True,Manipur,True,administrative
Hindu,https://web.archive.org/web/20110722180056/http://www.thehindu.com/news/states/other-states/article2276615.ece,3794,2011-07-17 00:00:00,,West Bengal-Sikkim at highway Rambi,"The ongoing monsoons have once again started to take its toll along NH-31A, with various places along the West Bengal-Sikkim highway being blocked because of landslides, police said.  After closing down the highway for over 12 hours at Rambi in the West Bengal side on June 17, the rains have once again disrupted traffic along the highway since Tuesday.  “The highway is blocked at a place around 200 meters from Teesta Bridge towards Siliguri. The spot which is near the Shiv Mandir at the infamous Likhey Bhir is informed to have lost a section of the road due to heavy rains,” Janmukti Chalak Mahasangh’s (JCM) president Milan Pradhan said.  The section of the road broke down at around mid-night on Tuesday after which traffic came to a standstill with vehicles on either side returning back to their destinations or taking alternative routes via Darjeeling, Kurseong or Mirik, police said.  Drivers are also taking the route via Kalimpong-Lava-Gurubathan and Damdim and entering Siliguri throug",West Bengal-Sikkim at highway Rambi,5km,landslide,rain,medium,above_road,,,,,,glc,3794,India,IN,Sikkim,3596,Jorethang,4.44389,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.42280921,26.99195749,2011,7,17,0.0000,-1.0000,True,Sikkim,True,administrative
